joinfield,turnout_weight,demo_est_Paul Vallas,demo_est_Brandon Johnson,demo_est_Lori Lightfoot,demo_est_Chuy García,demo_est_Willie Wilson,demo_est_Kam Buckner,demo_est_Sophia King,demo_est_Jamal Green,pct_black,pct_hispanic,pct_white,pct_asian,total,final_est_Paul Vallas,final_est_Brandon Johnson,final_est_Lori Lightfoot,final_est_Chuy García,final_est_Willie Wilson,final_est_Kam Buckner,final_est_Sophia King,final_est_Jamal Green,win_prob_Paul Vallas,median_pct_Paul Vallas,median_votes_Paul Vallas,win_prob_Brandon Johnson,median_pct_Brandon Johnson,median_votes_Brandon Johnson,win_prob_Lori Lightfoot,median_pct_Lori Lightfoot,median_votes_Lori Lightfoot,win_prob_Chuy García,median_pct_Chuy García,median_votes_Chuy García,win_prob_Willie Wilson,median_pct_Willie Wilson,median_votes_Willie Wilson,win_prob_Kam Buckner,median_pct_Kam Buckner,median_votes_Kam Buckner,win_prob_Sophia King,median_pct_Sophia King,median_votes_Sophia King,win_prob_Jamal Green,median_pct_Jamal Green,median_votes_Jamal Green
CITY OF CHICAGO:Ward 01 Precinct 01,100.0,0.36862077182596825,0.18045257184326574,0.1404973005663359,0.1334335548164706,0.025196823079585665,0.008649144378107645,0.0006856430314850973,0.0,0.05017643968175367,0.18833851529081713,0.6626389417014856,0.05878241040133054,2143.8488,0.40056926641967067,0.1927918749610847,0.1461569734906351,0.13963306599800268,0.027243658864556403,0.019533958375441696,0.010422385117274346,0.006521260416396453,1.0,0.4112280374563332,41.12280374563332,0.0,0.19736398068657424,19.736398068657422,0.0,0.14974006907500892,14.974006907500891,0.0,0.14337368007359585,14.337368007359586,0.0,0.027735695581848338,2.7735695581848336,0.0,0.019577688895068873,1.9577688895068872,0.0,0.010614745777872331,1.0614745777872332,0.0,0.007222547447211992,0.7222547447211992
CITY OF CHICAGO:Ward 01 Precinct 02,100.0,0.35250982161073485,0.17895610822751748,0.1392276975014703,0.15061796434486782,0.027003804389509237,0.008250834258551483,0.0009695792085679382,0.0,0.043268389755754415,0.2246463322753003,0.6176425601858555,0.06958298056212162,2256.8924,0.3826783599812362,0.19106437974016494,0.1447636819613143,0.15852945927743262,0.029004850968324128,0.019281817199649345,0.010857355093957088,0.006692539420983575,0.99984,0.3925748662777916,39.25748662777916,0.00014,0.19559306974669638,19.55930697466964,0.0,0.14824249140443718,14.824249140443719,2e-05,0.16263055918466204,16.263055918466204,0.0,0.029667279676806088,2.9667279676806086,0.0,0.020088700296186784,2.0088700296186786,0.0,0.011819126055035701,1.18191260550357,0.0,0.00733593767108163,0.733593767108163
CITY OF CHICAGO:Ward 01 Precinct 03,100.0,0.31764479618773966,0.17491178595777707,0.1307852711849609,0.20761429778151957,0.01835400753734746,0.007392275595744738,0.0008333752961296339,0.0,0.02576027245248859,0.344256881742744,0.5278031182437996,0.06570555626949937,2080.7738,0.34487071110471984,0.1868489665905373,0.13575172194684038,0.22097459087428523,0.019700785532123264,0.018049218584462418,0.01033702826299111,0.006339420747102673,0.9902,0.35227397920053805,35.227397920053804,0.00106,0.1910808849568516,19.10808849568516,0.0,0.13866149094772395,13.866149094772396,0.00874,0.2256581241457461,22.56581241457461,0.0,0.020470067394044104,2.0470067394044102,0.0,0.01877145656239209,1.877145656239209,0.0,0.010804527253803695,1.0804527253803695,0.0,0.0061712247811094995,0.6171224781109499
CITY OF CHICAGO:Ward 01 Precinct 04,100.0,0.3032191256422112,0.17650042084252263,0.12908801511614407,0.21297860481544761,0.027166151126794554,0.008290625289099655,0.00029286670899968494,0.0,0.046914794918564234,0.3686836827210315,0.4767157546197398,0.06427356336644444,2293.3597,0.328577963088362,0.18839593996513979,0.1341344777223613,0.22728043014528757,0.0290177306188064,0.018995488045573355,0.009935238923395855,0.0065351751341362445,0.97108,0.3370629943668779,33.70629943668779,0.0027,0.1927709604855089,19.27709604855089,0.0001,0.13774527744223325,13.774527744223326,0.02612,0.23268341962083144,23.268341962083145,0.0,0.030205535228383193,3.0205535228383193,0.0,0.019455518045937772,1.9455518045937772,0.0,0.009868498934141365,0.9868498934141365,0.0,0.00699405856147229,0.6994058561472289
CITY OF CHICAGO:Ward 01 Precinct 05,100.0,0.32936572073618137,0.1838838211567076,0.13555924039646644,0.17756489164677905,0.021151048009082442,0.00895173890816945,0.0010593486878327342,0.0,0.024369119661227595,0.2458323657036858,0.5638384155438353,0.08760553586635246,2231.3978,0.3570881094414506,0.19549400936662387,0.14074680547784388,0.18669368564739483,0.023192555752965707,0.020671440048973536,0.011613680548590511,0.007372157359219311,0.99804,0.3664981920929409,36.64981920929409,0.00104,0.2001196730306068,20.01196730306068,6e-05,0.14403901956939458,14.403901956939457,0.00086,0.19113712290317214,19.113712290317213,0.0,0.023847959013919572,2.384795901391957,0.0,0.021521240173131576,2.1521240173131577,0.0,0.012030192203443578,1.203019220344358,0.0,0.007446908295352132,0.7446908295352132
CITY OF CHICAGO:Ward 01 Precinct 06,100.0,0.32167484302775906,0.17533799027353505,0.14048167813124535,0.16861094446803637,0.04273567742177282,0.007038737028021316,0.0016559391908491405,0.0,0.14760528437922962,0.3122971921329315,0.5172709695612552,0.0020683123581122166,1986.2087,0.34937364728820813,0.18835793353589114,0.1463532708670068,0.17955748972273036,0.04613844989039982,0.016698406613779665,0.010530507654720713,0.005862738070325557,0.99834,0.3591534307493641,35.91534307493641,0.00114,0.19344088879233706,19.344088879233706,4e-05,0.15012278107349603,15.012278107349603,0.00048,0.18433816623048638,18.43381662304864,0.0,0.04740551316724035,4.740551316724035,0.0,0.01702247385056596,1.7022473850565962,0.0,0.010896099167674169,1.089609916767417,0.0,0.005873874043987811,0.5873874043987811
CITY OF CHICAGO:Ward 01 Precinct 07,100.0,0.32397853218452566,0.18137356976467633,0.14290366004583765,0.15821680841336677,0.04016083480798933,0.008221318725294,0.0026810855995293586,0.0,0.11716633366475258,0.24511180036626104,0.5269110798722764,0.04021953858982804,2843.327,0.3509938727654442,0.1937014399632009,0.14867140189676187,0.16654216016810175,0.043776713259656465,0.019249287250968826,0.012834615115998798,0.007102953222929406,0.99844,0.3615903416369095,36.15903416369095,0.0013,0.19920595886025497,19.920595886025495,0.00014,0.15309518879804973,15.309518879804973,0.00012,0.17132799101994198,17.1327991019942,0.0,0.045048722500776586,4.504872250077659,0.0,0.019881381461886737,1.9881381461886738,0.0,0.013297508318560119,1.3297508318560118,0.0,0.007061150105751195,0.7061150105751195
CITY OF CHICAGO:Ward 01 Precinct 08,100.0,0.371332756118304,0.18669318255416387,0.13614045515303919,0.129768555110175,0.02232961574542628,0.009879878078447204,0.0013913667816635219,0.0,0.061240881025392005,0.1601111672336075,0.7095671983989835,0.043281811715792956,2058.5922,0.4053244945439065,0.1993766582997511,0.14196949243158127,0.134524451932326,0.02437143669650045,0.020398082100268618,0.010766195630889822,0.006141632007838429,0.99996,0.4157834165289005,41.578341652890046,4e-05,0.20428221528227827,20.428221528227827,0.0,0.14516077029836383,14.516077029836383,0.0,0.13754205473881115,13.754205473881115,0.0,0.02505322842254247,2.505322842254247,0.0,0.021042597021831134,2.1042597021831133,0.0,0.010734956123418064,1.0734956123418065,0.0,0.006212329100595803,0.6212329100595804
CITY OF CHICAGO:Ward 01 Precinct 09,100.0,0.29822979980302494,0.17539332133724528,0.13052471855619482,0.21718458904714508,0.02799842449448657,0.007074891251662014,0.0011300650514604624,0.0,0.05724593978106383,0.3927746588062253,0.40642412506543313,0.03884424925730224,1632.3935,0.32087108532022646,0.18708073642579848,0.13486258698054104,0.23267038872211845,0.030375917908154186,0.018358187366952973,0.01141799543945822,0.007235545479812526,0.95296,0.3295943837398644,32.95943837398644,0.00254,0.19160602518620357,19.160602518620358,0.00014,0.1385085250197134,13.850852501971339,0.04436,0.238690092804682,23.8690092804682,0.0,0.03129875259904823,3.1298752599048227,0.0,0.018810978323275267,1.8810978323275267,0.0,0.01175399803247289,1.175399803247289,0.0,0.007503752041402729,0.7503752041402729
CITY OF CHICAGO:Ward 01 Precinct 10,100.0,0.3209500531722078,0.1763073515255015,0.13155945092079116,0.19530689529666143,0.024641415464914253,0.007530372836039304,0.0012402703251037314,0.0,0.04754146391421182,0.32983561619065416,0.5329246324457648,0.05460743738597673,2532.8711,0.3484841755761625,0.18843871654660221,0.1367059908130825,0.2078581474256567,0.026375362115132216,0.0180520284282422,0.010669933729729748,0.00628808900845421,0.9953,0.3571684117103302,35.71684117103302,0.00112,0.1924669889585074,19.246698895850738,0.0,0.14017336460666913,14.017336460666913,0.00358,0.2124870920663533,21.24870920663533,0.0,0.027353382638888396,2.7353382638888397,0.0,0.01852825369346872,1.8528253693468721,0.0,0.01079244747804517,1.079244747804517,0.0,0.006816692847200625,0.6816692847200625
